y_true,y_pred,no toxic,toxic
0,0.0,0.99813,0.00187
0,0.0,0.99736,0.00264
0,0.0,0.97795,0.02205
0,0.0,0.99698,0.00302
0,0.0,0.9962,0.0038
0,0.0,0.99778,0.00222
0,0.0,0.99678,0.00322
0,0.0,0.99756,0.00244
0,0.0,0.99793,0.00207
0,0.0,0.99733,0.00267
0,0.0,0.99812,0.00188
0,0.0,0.99756,0.00244
0,0.0,0.99583,0.00417
0,0.0,0.99799,0.00201
0,0.0,0.9974,0.0026
1,1.0,0.00803,0.99197
0,0.0,0.99822,0.00178
0,0.0,0.99773,0.00227
0,0.0,0.99813,0.00187
1,1.0,0.0286,0.9714
1,1.0,0.00983,0.99017
0,0.0,0.99801,0.00199
0,0.0,0.99779,0.00221
0,0.0,0.99786,0.00214
0,0.0,0.99778,0.00222
0,0.0,0.99787,0.00213
0,0.0,0.99738,0.00262
0,0.0,0.99668,0.00332
0,0.0,0.99681,0.00319
0,0.0,0.99826,0.00174
0,0.0,0.99759,0.00241
0,0.0,0.99775,0.00225
0,0.0,0.99795,0.00205
1,1.0,0.01053,0.98947
0,0.0,0.99802,0.00198
1,1.0,0.182,0.818
0,0.0,0.99765,0.00235
0,0.0,0.9954,0.0046
0,0.0,0.99713,0.00287
0,0.0,0.9979,0.0021
0,0.0,0.99668,0.00332
0,0.0,0.99749,0.00251
0,0.0,0.9981,0.0019
0,0.0,0.99823,0.00177
0,0.0,0.99792,0.00208
0,0.0,0.99793,0.00207
0,0.0,0.99769,0.00231
0,0.0,0.99776,0.00224
0,0.0,0.99777,0.00223
0,0.0,0.99796,0.00204
1,1.0,0.06032,0.93968
0,0.0,0.99774,0.00226
0,0.0,0.98986,0.01014
0,0.0,0.99784,0.00216
0,0.0,0.99514,0.00486
0,0.0,0.99746,0.00254
0,0.0,0.99755,0.00245
1,1.0,0.00676,0.99324
1,1.0,0.06657,0.93343
0,0.0,0.99769,0.00231
0,0.0,0.99751,0.00249
0,0.0,0.99443,0.00557
1,1.0,0.00496,0.99504
0,0.0,0.99811,0.00189
1,1.0,0.02343,0.97657
0,0.0,0.99768,0.00232
0,0.0,0.99777,0.00223
0,0.0,0.99778,0.00222
0,0.0,0.99807,0.00193
1,1.0,0.09052,0.90948
1,1.0,0.01851,0.98149
0,0.0,0.99661,0.00339
0,0.0,0.99776,0.00224
1,1.0,0.02417,0.97583
0,0.0,0.99735,0.00265
0,0.0,0.99721,0.00279
0,0.0,0.99734,0.00266
0,0.0,0.99784,0.00216
0,0.0,0.99747,0.00253
0,0.0,0.99782,0.00218
0,0.0,0.99473,0.00527
0,0.0,0.99434,0.00566
0,0.0,0.9974,0.0026
0,0.0,0.99761,0.00239
0,0.0,0.99776,0.00224
0,0.0,0.99815,0.00185
1,1.0,0.01235,0.98765
0,0.0,0.99808,0.00192
0,0.0,0.99762,0.00238
0,0.0,0.99756,0.00244
0,0.0,0.985,0.015
0,0.0,0.99651,0.00349
0,0.0,0.99698,0.00302
1,1.0,0.03146,0.96854
0,0.0,0.99804,0.00196
0,0.0,0.82043,0.17957
1,1.0,0.01251,0.98749
1,1.0,0.0405,0.9595
0,0.0,0.99735,0.00265
0,0.0,0.99781,0.00219
0,0.0,0.99603,0.00397
0,0.0,0.99561,0.00439
0,0.0,0.99813,0.00187
0,0.0,0.99748,0.00252
0,0.0,0.9979,0.0021
0,0.0,0.99546,0.00454
1,1.0,0.01275,0.98725
1,1.0,0.07428,0.92572
0,0.0,0.9972,0.0028
0,0.0,0.96313,0.03687
0,0.0,0.99803,0.00197
1,1.0,0.00481,0.99519
0,0.0,0.99682,0.00318
0,0.0,0.99731,0.00269
0,0.0,0.96148,0.03852
0,0.0,0.99561,0.00439
0,0.0,0.99779,0.00221
0,0.0,0.99808,0.00192
0,0.0,0.99801,0.00199
0,0.0,0.99802,0.00198
0,0.0,0.99778,0.00222
0,0.0,0.99794,0.00206
0,0.0,0.99747,0.00253
1,1.0,0.00435,0.99565
0,0.0,0.99812,0.00188
0,0.0,0.99769,0.00231
0,0.0,0.99646,0.00354
0,0.0,0.99751,0.00249
0,0.0,0.99584,0.00416
1,1.0,0.0072,0.9928
0,0.0,0.99801,0.00199
0,0.0,0.9965,0.0035
0,0.0,0.99804,0.00196
0,0.0,0.99758,0.00242
0,0.0,0.99792,0.00208
0,0.0,0.99563,0.00437
0,0.0,0.99764,0.00236
1,1.0,0.04109,0.95891
0,0.0,0.99803,0.00197
0,0.0,0.99773,0.00227
0,0.0,0.99685,0.00315
0,0.0,0.99441,0.00559
0,0.0,0.99822,0.00178
1,1.0,0.00699,0.99301
0,0.0,0.98482,0.01518
1,1.0,0.00564,0.99436
0,0.0,0.99804,0.00196
0,0.0,0.99791,0.00209
0,0.0,0.99731,0.00269
0,0.0,0.99792,0.00208
0,0.0,0.99756,0.00244
1,1.0,0.04195,0.95805
0,0.0,0.99807,0.00193
0,0.0,0.99815,0.00185
1,1.0,0.00644,0.99356
0,0.0,0.99782,0.00218
1,1.0,0.01919,0.98081
0,0.0,0.99659,0.00341
0,0.0,0.99691,0.00309
0,0.0,0.99336,0.00664
0,0.0,0.99773,0.00227
1,1.0,0.03582,0.96418
0,0.0,0.99802,0.00198
1,1.0,0.16393,0.83607
0,0.0,0.99775,0.00225
1,1.0,0.15768,0.84232
0,0.0,0.99815,0.00185
0,0.0,0.9939,0.0061
0,0.0,0.99481,0.00519
0,0.0,0.99786,0.00214
1,1.0,0.43817,0.56183
0,0.0,0.99762,0.00238
1,1.0,0.1528,0.8472
0,0.0,0.99794,0.00206
0,0.0,0.99676,0.00324
0,0.0,0.99815,0.00185
0,0.0,0.99793,0.00207
0,0.0,0.99777,0.00223
0,0.0,0.99748,0.00252
1,1.0,0.00763,0.99237
0,0.0,0.99804,0.00196
0,0.0,0.99679,0.00321
1,1.0,0.24169,0.75831
0,0.0,0.99602,0.00398
1,0.0,0.83723,0.16277
0,0.0,0.9973,0.0027
1,1.0,0.0083,0.9917
0,0.0,0.99762,0.00238
0,0.0,0.99756,0.00244
0,0.0,0.99656,0.00344
1,1.0,0.13621,0.86378
0,0.0,0.9979,0.0021
0,0.0,0.9961,0.0039
0,0.0,0.99589,0.00411
0,0.0,0.993,0.007
0,0.0,0.99651,0.00349
0,0.0,0.9973,0.0027
0,0.0,0.99801,0.00199
0,0.0,0.99806,0.00194
1,1.0,0.00611,0.99389
0,0.0,0.99793,0.00207
0,0.0,0.99636,0.00364
0,0.0,0.99759,0.00241
0,0.0,0.99759,0.00241
1,1.0,0.0121,0.9879
1,1.0,0.00789,0.99211
0,0.0,0.99826,0.00174
0,0.0,0.99796,0.00204
0,0.0,0.99798,0.00202
0,0.0,0.99598,0.00402
1,1.0,0.0055,0.9945
1,1.0,0.10344,0.89656
0,0.0,0.99775,0.00225
0,0.0,0.99697,0.00303
0,0.0,0.99757,0.00243
0,0.0,0.99186,0.00814
1,1.0,0.0254,0.9746
0,0.0,0.99808,0.00192
0,0.0,0.99754,0.00246
0,0.0,0.99254,0.00746
1,1.0,0.14988,0.85012
0,0.0,0.9973,0.0027
0,0.0,0.99805,0.00195
0,0.0,0.99735,0.00265
0,0.0,0.99817,0.00183
0,0.0,0.99612,0.00388
0,0.0,0.99773,0.00227
0,0.0,0.99358,0.00642
0,0.0,0.99637,0.00363
0,0.0,0.99667,0.00333
0,0.0,0.99763,0.00237
0,0.0,0.99747,0.00253
0,0.0,0.99767,0.00233
0,0.0,0.99756,0.00244
0,0.0,0.99796,0.00204
0,0.0,0.99793,0.00207
1,1.0,0.05339,0.94661
1,1.0,0.1056,0.8944
0,0.0,0.99801,0.00199
0,0.0,0.99828,0.00172
0,0.0,0.99745,0.00255
1,1.0,0.04892,0.95108
0,0.0,0.99569,0.00431
1,1.0,0.00732,0.99268
0,0.0,0.99766,0.00234
0,0.0,0.99772,0.00228
0,0.0,0.99774,0.00226
0,0.0,0.99752,0.00248
0,0.0,0.99776,0.00224
0,0.0,0.99782,0.00218
0,0.0,0.99631,0.00369
0,0.0,0.998,0.002
0,0.0,0.99153,0.00847
0,0.0,0.99754,0.00246
0,0.0,0.99695,0.00305
0,0.0,0.99689,0.00311
0,0.0,0.98901,0.01099
0,0.0,0.99789,0.00211
0,0.0,0.99808,0.00192
0,0.0,0.99703,0.00297
1,1.0,0.01869,0.98131
0,0.0,0.99734,0.00266
1,1.0,0.00481,0.99519
0,0.0,0.99691,0.00309
0,0.0,0.99181,0.00819
0,0.0,0.99705,0.00295
0,0.0,0.99756,0.00244
1,1.0,0.1935,0.8065
0,0.0,0.99798,0.00202
0,0.0,0.99622,0.00378
1,1.0,0.02576,0.97424
1,1.0,0.0693,0.9307
0,0.0,0.99799,0.00201
1,1.0,0.02469,0.97531
0,0.0,0.998,0.002
0,0.0,0.99782,0.00218
0,0.0,0.99709,0.00291
0,0.0,0.99421,0.00579
0,0.0,0.99798,0.00202
0,0.0,0.99758,0.00242
1,1.0,0.00366,0.99634
0,0.0,0.9979,0.0021
0,0.0,0.99743,0.00257
0,0.0,0.99725,0.00275
0,0.0,0.99702,0.00298
0,0.0,0.99719,0.00281
0,0.0,0.99785,0.00215
1,1.0,0.34391,0.65609
1,1.0,0.00906,0.99094
1,1.0,0.00899,0.99102
1,1.0,0.0064,0.9936
1,1.0,0.00759,0.99241
0,0.0,0.99754,0.00246
0,0.0,0.99812,0.00188
1,1.0,0.00834,0.99166
0,0.0,0.99787,0.00213
1,0.0,0.96921,0.03079
1,1.0,0.08461,0.91539
0,0.0,0.99798,0.00202
0,0.0,0.99814,0.00186
1,1.0,0.00893,0.99107
0,0.0,0.99513,0.00487
0,0.0,0.99679,0.00321
0,0.0,0.98552,0.01448
0,0.0,0.99809,0.00191
0,0.0,0.99773,0.00227
0,0.0,0.99783,0.00217
0,0.0,0.99705,0.00295
0,0.0,0.99646,0.00354
1,1.0,0.0808,0.9192
0,0.0,0.99425,0.00575
0,0.0,0.99609,0.00391
0,0.0,0.9982,0.0018
0,0.0,0.99506,0.00494
0,0.0,0.99791,0.00209
0,0.0,0.99579,0.00421
0,0.0,0.99734,0.00266
0,0.0,0.99771,0.00229
1,1.0,0.0097,0.9903
0,0.0,0.99774,0.00226
0,0.0,0.99731,0.00269
0,0.0,0.99794,0.00206
0,0.0,0.99655,0.00345
0,0.0,0.99724,0.00276
0,0.0,0.99481,0.00519
0,0.0,0.99809,0.00191
0,0.0,0.9941,0.0059
0,0.0,0.99783,0.00217
0,0.0,0.99771,0.00229
0,0.0,0.99734,0.00266
0,0.0,0.99733,0.00267
0,0.0,0.99049,0.00951
0,0.0,0.99784,0.00216
0,0.0,0.99658,0.00342
0,0.0,0.99739,0.00261
0,0.0,0.99752,0.00248
0,0.0,0.99817,0.00183
0,0.0,0.99774,0.00226
0,0.0,0.99648,0.00352
0,0.0,0.998,0.002
0,0.0,0.99821,0.00179
0,0.0,0.99653,0.00347
0,0.0,0.99794,0.00206
0,0.0,0.99719,0.00281
0,0.0,0.998,0.002
1,0.0,0.64648,0.35352
0,0.0,0.99683,0.00317
0,0.0,0.99699,0.00301
0,0.0,0.99782,0.00218
0,0.0,0.99804,0.00196
0,0.0,0.99803,0.00197
1,1.0,0.00955,0.99045
0,0.0,0.99791,0.00209
0,0.0,0.9979,0.0021
0,0.0,0.99796,0.00204
0,0.0,0.99783,0.00217
1,1.0,0.01966,0.98034
0,0.0,0.99771,0.00229
1,1.0,0.01112,0.98888
0,0.0,0.99534,0.00466
1,1.0,0.0159,0.9841
0,0.0,0.99799,0.00201
1,1.0,0.00556,0.99444
0,0.0,0.99807,0.00193
0,0.0,0.9957,0.0043
0,0.0,0.99778,0.00222
0,0.0,0.99825,0.00175
0,0.0,0.99353,0.00647
0,0.0,0.9923,0.0077
0,0.0,0.99737,0.00263
0,0.0,0.99775,0.00225
0,0.0,0.99745,0.00255
1,1.0,0.00766,0.99234
1,1.0,0.08549,0.91451
0,0.0,0.99694,0.00306
1,0.0,0.6235,0.3765
0,0.0,0.99774,0.00226
0,0.0,0.99615,0.00385
1,1.0,0.01069,0.98931
0,0.0,0.99686,0.00314
0,0.0,0.99808,0.00192
0,0.0,0.99789,0.00211
0,0.0,0.99781,0.00219
0,0.0,0.99791,0.00209
0,0.0,0.99715,0.00285
0,0.0,0.9961,0.0039
0,0.0,0.99823,0.00177
0,0.0,0.99422,0.00578
0,0.0,0.99797,0.00203
1,1.0,0.03095,0.96905
0,0.0,0.99757,0.00243
0,0.0,0.99394,0.00606
0,0.0,0.9977,0.0023
0,0.0,0.99743,0.00257
0,0.0,0.99758,0.00242
1,1.0,0.00735,0.99265
1,1.0,0.02646,0.97354
0,0.0,0.99725,0.00275
0,0.0,0.99811,0.00189
0,0.0,0.99803,0.00197
1,1.0,0.14141,0.85859
0,0.0,0.9976,0.0024
0,0.0,0.99752,0.00248
0,0.0,0.9978,0.0022
0,0.0,0.99797,0.00203
0,0.0,0.9966,0.0034
0,0.0,0.99812,0.00188
0,0.0,0.99653,0.00347
0,0.0,0.99789,0.00211
1,1.0,0.02161,0.97839
0,0.0,0.9978,0.0022
1,1.0,0.21213,0.78787
0,0.0,0.99684,0.00316
0,0.0,0.99658,0.00342
0,1.0,0.1854,0.8146
0,0.0,0.99766,0.00234
0,0.0,0.99767,0.00233
0,0.0,0.99767,0.00233
0,0.0,0.99778,0.00222
0,0.0,0.9981,0.0019
0,0.0,0.99774,0.00226
0,0.0,0.99801,0.00199
1,1.0,0.31993,0.68007
1,1.0,0.0045,0.9955
0,0.0,0.99791,0.00209
0,0.0,0.99778,0.00222
0,0.0,0.99669,0.00331
0,0.0,0.99752,0.00248
0,0.0,0.99712,0.00288
0,0.0,0.99674,0.00326
0,0.0,0.98359,0.01641
0,0.0,0.99788,0.00212
0,0.0,0.99585,0.00415
0,0.0,0.99816,0.00184
0,0.0,0.99758,0.00242
1,1.0,0.01907,0.98093
0,0.0,0.99687,0.00313
1,1.0,0.05041,0.94959
0,0.0,0.99706,0.00294
0,0.0,0.9969,0.0031
0,0.0,0.99537,0.00463
0,0.0,0.99762,0.00238
0,0.0,0.99723,0.00277
0,0.0,0.99636,0.00364
0,0.0,0.99757,0.00243
0,0.0,0.99292,0.00708
0,0.0,0.99658,0.00342
0,0.0,0.99795,0.00205
0,0.0,0.9979,0.0021
0,0.0,0.99455,0.00545
0,0.0,0.99753,0.00247
0,0.0,0.99749,0.00251
0,0.0,0.99782,0.00218
0,0.0,0.99637,0.00363
1,1.0,0.01764,0.98236
1,1.0,0.05317,0.94683
0,0.0,0.99797,0.00203
0,0.0,0.99803,0.00197
0,0.0,0.99664,0.00336
0,0.0,0.99791,0.00209
0,0.0,0.99672,0.00328
0,0.0,0.99811,0.00189
0,0.0,0.99801,0.00199
0,0.0,0.99796,0.00204
0,0.0,0.99773,0.00227
0,0.0,0.99799,0.00201
0,0.0,0.99756,0.00244
0,0.0,0.99056,0.00944
0,0.0,0.9976,0.0024
1,1.0,0.0069,0.9931
0,0.0,0.9976,0.0024
1,0.0,0.99168,0.00832
0,0.0,0.9978,0.0022
1,1.0,0.00809,0.99191
1,1.0,0.00494,0.99506
0,0.0,0.9971,0.0029
0,0.0,0.99762,0.00238
0,0.0,0.99811,0.00189
0,0.0,0.98131,0.01869
0,0.0,0.99637,0.00363
0,0.0,0.99809,0.00191
0,0.0,0.99814,0.00186
0,0.0,0.99808,0.00192
0,0.0,0.9967,0.0033
0,0.0,0.99769,0.00231
0,0.0,0.99799,0.00201
0,0.0,0.99395,0.00605
0,0.0,0.95768,0.04232
0,0.0,0.99686,0.00314
0,0.0,0.99797,0.00203
0,0.0,0.99751,0.00249
0,0.0,0.99175,0.00825
0,0.0,0.99657,0.00343
0,0.0,0.99804,0.00196
0,0.0,0.99702,0.00298
0,0.0,0.99805,0.00195
1,1.0,0.00422,0.99578
0,0.0,0.99783,0.00217
0,0.0,0.99139,0.00861
0,0.0,0.99737,0.00263
1,0.0,0.98984,0.01016
0,0.0,0.61262,0.38738
0,0.0,0.99556,0.00444
0,0.0,0.99217,0.00783
0,0.0,0.99703,0.00297
0,0.0,0.9979,0.0021
0,0.0,0.99802,0.00198
0,0.0,0.99783,0.00217
0,0.0,0.99782,0.00218
0,0.0,0.99763,0.00237
0,0.0,0.97406,0.02594
0,0.0,0.99818,0.00182
0,0.0,0.99764,0.00236
0,0.0,0.9974,0.0026
0,0.0,0.99663,0.00337
0,0.0,0.99807,0.00193
0,0.0,0.99774,0.00226
0,0.0,0.99739,0.00261
0,0.0,0.99637,0.00363
0,0.0,0.99811,0.00189
0,0.0,0.99225,0.00775
0,0.0,0.99503,0.00497
0,0.0,0.99785,0.00215
0,0.0,0.99606,0.00394
0,0.0,0.99812,0.00188
0,0.0,0.99751,0.00249
0,0.0,0.99786,0.00214
1,1.0,0.00733,0.99267
0,0.0,0.99783,0.00217
0,0.0,0.99679,0.00321
0,0.0,0.99793,0.00207
0,0.0,0.99652,0.00348
1,0.0,0.50496,0.49504
0,0.0,0.99807,0.00193
1,1.0,0.01268,0.98732
0,0.0,0.99786,0.00214
0,0.0,0.99768,0.00232
0,0.0,0.99821,0.00179
0,0.0,0.99757,0.00243
0,0.0,0.99725,0.00275
0,0.0,0.99504,0.00496
0,0.0,0.99563,0.00437
0,0.0,0.99721,0.00279
0,0.0,0.99822,0.00178
0,0.0,0.99676,0.00324
0,0.0,0.98981,0.01019
0,0.0,0.99741,0.00259
0,0.0,0.99749,0.00251
0,0.0,0.96336,0.03664
0,0.0,0.9957,0.0043
0,0.0,0.99611,0.00389
1,1.0,0.05001,0.94999
1,1.0,0.01008,0.98992
0,0.0,0.99775,0.00225
0,0.0,0.99788,0.00212
0,0.0,0.98758,0.01242
0,0.0,0.99341,0.00659
1,1.0,0.02956,0.97044
0,0.0,0.99757,0.00243
0,0.0,0.99676,0.00324
0,0.0,0.99799,0.00201
0,0.0,0.99798,0.00202
0,0.0,0.99744,0.00256
0,0.0,0.99812,0.00188
1,1.0,0.02804,0.97196
0,0.0,0.99765,0.00235
0,0.0,0.99771,0.00229
0,0.0,0.99723,0.00277
0,0.0,0.99745,0.00255
0,0.0,0.9957,0.0043
0,0.0,0.99736,0.00264
0,0.0,0.99781,0.00219
0,0.0,0.99771,0.00229
0,0.0,0.99576,0.00424
1,1.0,0.03352,0.96648
0,0.0,0.99789,0.00211
0,0.0,0.99786,0.00214
0,0.0,0.9983,0.0017
0,0.0,0.99783,0.00217
0,0.0,0.99784,0.00216
0,0.0,0.99704,0.00296
0,0.0,0.99014,0.00986
0,0.0,0.99804,0.00196
0,0.0,0.99733,0.00267
1,0.0,0.54365,0.45635
0,0.0,0.99781,0.00219
0,0.0,0.99787,0.00213
1,1.0,0.05263,0.94737
0,0.0,0.99779,0.00221
1,1.0,0.0168,0.9832
0,0.0,0.99749,0.00251
0,0.0,0.99775,0.00225
1,1.0,0.00801,0.99199
0,0.0,0.99804,0.00196
0,0.0,0.99764,0.00236
0,0.0,0.99805,0.00195
0,0.0,0.96864,0.03136
0,0.0,0.99793,0.00207
0,0.0,0.99209,0.00791
0,0.0,0.99743,0.00257
1,1.0,0.0177,0.9823
0,0.0,0.9944,0.0056
0,0.0,0.99764,0.00236
0,0.0,0.99766,0.00234
1,1.0,0.00675,0.99325
0,0.0,0.99742,0.00258
0,0.0,0.99741,0.00259
0,0.0,0.99709,0.00291
0,0.0,0.99351,0.00649
0,0.0,0.97614,0.02386
0,0.0,0.99752,0.00248
0,0.0,0.99771,0.00229
1,1.0,0.01886,0.98114
0,0.0,0.99761,0.00239
0,0.0,0.99762,0.00238
0,0.0,0.9977,0.0023
0,0.0,0.9943,0.0057
0,0.0,0.98751,0.01249
0,0.0,0.99814,0.00186
0,0.0,0.98616,0.01384
0,0.0,0.9978,0.0022
0,0.0,0.99795,0.00205
0,0.0,0.9981,0.0019
1,1.0,0.04009,0.95991
0,1.0,0.45178,0.54822
1,1.0,0.00444,0.99556
0,0.0,0.99703,0.00297
1,1.0,0.13537,0.86463
0,0.0,0.99796,0.00204
0,0.0,0.99763,0.00237
0,0.0,0.99528,0.00472
1,0.0,0.99137,0.00863
0,0.0,0.99717,0.00283
0,0.0,0.99799,0.00201
1,0.0,0.65945,0.34055
0,0.0,0.99706,0.00294
0,0.0,0.99777,0.00223
0,0.0,0.99788,0.00212
1,1.0,0.00647,0.99353
0,0.0,0.99501,0.00499
0,0.0,0.9979,0.0021
0,0.0,0.99497,0.00503
0,0.0,0.99799,0.00201
0,0.0,0.99561,0.00439
0,0.0,0.99816,0.00184
1,1.0,0.00675,0.99325
0,0.0,0.99806,0.00194
0,0.0,0.99688,0.00312
0,0.0,0.99805,0.00195
0,0.0,0.99706,0.00294
0,0.0,0.99718,0.00282
1,1.0,0.00633,0.99367
0,0.0,0.99775,0.00225
0,0.0,0.99331,0.00669
1,1.0,0.00781,0.99219
0,0.0,0.99707,0.00293
0,0.0,0.99649,0.00351
0,0.0,0.99804,0.00196
0,0.0,0.99757,0.00243
0,0.0,0.99772,0.00228
0,0.0,0.99696,0.00304
0,0.0,0.99816,0.00184
0,0.0,0.99742,0.00258
0,0.0,0.99681,0.00319
0,0.0,0.99774,0.00226
0,0.0,0.99791,0.00209
0,1.0,0.22126,0.77874
0,0.0,0.99664,0.00336
1,1.0,0.03056,0.96944
0,0.0,0.50109,0.49891
0,0.0,0.99799,0.00201
0,0.0,0.99798,0.00202
0,0.0,0.99652,0.00348
0,0.0,0.99799,0.00201
0,0.0,0.99771,0.0023
0,0.0,0.99772,0.00228
0,0.0,0.99133,0.00867
0,0.0,0.99687,0.00313
0,0.0,0.99763,0.00237
0,0.0,0.99535,0.00465
0,0.0,0.99805,0.00195
1,1.0,0.00653,0.99347
0,0.0,0.99828,0.00172
0,0.0,0.99789,0.00211
0,0.0,0.99584,0.00416
0,0.0,0.9959,0.0041
0,0.0,0.97115,0.02885
0,0.0,0.98343,0.01656
1,1.0,0.01474,0.98526
0,0.0,0.99798,0.00202
0,0.0,0.99458,0.00542
0,0.0,0.9977,0.0023
0,0.0,0.99727,0.00273
0,0.0,0.90943,0.09057
0,0.0,0.99678,0.00322
0,0.0,0.99765,0.00235
0,0.0,0.99688,0.00312
0,0.0,0.9973,0.0027
0,0.0,0.99608,0.00392
0,0.0,0.99708,0.00292
0,0.0,0.99578,0.00422
0,0.0,0.99726,0.00274
0,0.0,0.99784,0.00216
1,1.0,0.02773,0.97227
0,0.0,0.99821,0.00179
1,0.0,0.76147,0.23853
0,0.0,0.99793,0.00207
0,0.0,0.99612,0.00388
0,0.0,0.99717,0.00283
0,0.0,0.99793,0.00207
0,0.0,0.98042,0.01958
0,0.0,0.99814,0.00186
0,0.0,0.99784,0.00216
0,0.0,0.99685,0.00315
0,0.0,0.99706,0.00294
0,0.0,0.99813,0.00187
0,0.0,0.99671,0.00329
0,0.0,0.99757,0.00243
1,1.0,0.02634,0.97366
0,0.0,0.99596,0.00404
0,0.0,0.99752,0.00248
1,0.0,0.99748,0.00252
0,0.0,0.98661,0.01339
0,0.0,0.99705,0.00295
0,0.0,0.99711,0.00289
0,0.0,0.99736,0.00264
0,0.0,0.99811,0.00189
0,0.0,0.99747,0.00253
0,0.0,0.99812,0.00188
0,0.0,0.99787,0.00213
0,0.0,0.99784,0.00216
0,0.0,0.998,0.002
0,0.0,0.99801,0.00199
0,0.0,0.99649,0.00351
0,0.0,0.9976,0.0024
0,0.0,0.99753,0.00247
0,0.0,0.9965,0.0035
0,0.0,0.997,0.003
0,0.0,0.99736,0.00264
0,0.0,0.99763,0.00237
0,1.0,0.15369,0.84631
0,0.0,0.99763,0.00237
0,0.0,0.99383,0.00617
0,0.0,0.99741,0.00259
0,0.0,0.98878,0.01122
0,0.0,0.99791,0.00209
0,0.0,0.9974,0.0026
0,0.0,0.99417,0.00583
1,1.0,0.21157,0.78843
0,0.0,0.99774,0.00226
0,0.0,0.98371,0.01629
0,0.0,0.99677,0.00323
0,0.0,0.99745,0.00255
0,0.0,0.99793,0.00207
0,0.0,0.99768,0.00232
0,0.0,0.99797,0.00203
0,0.0,0.99691,0.00309
0,0.0,0.99792,0.00208
0,0.0,0.99801,0.00199
0,0.0,0.99723,0.00277
0,0.0,0.9974,0.0026
0,0.0,0.99768,0.00232
0,0.0,0.9976,0.0024
1,1.0,0.00967,0.99033
0,0.0,0.9963,0.0037
1,1.0,0.0143,0.9857
0,0.0,0.99728,0.00272
1,1.0,0.00497,0.99503
0,0.0,0.99738,0.00262
0,0.0,0.99793,0.00207
0,0.0,0.99796,0.00204
0,0.0,0.99776,0.00224
0,0.0,0.99795,0.00205
0,0.0,0.99114,0.00886
0,0.0,0.99738,0.00262
0,0.0,0.99791,0.00209
0,0.0,0.99723,0.00277
1,1.0,0.00838,0.99162
1,1.0,0.01674,0.98326
0,0.0,0.99784,0.00216
0,0.0,0.99795,0.00205
0,0.0,0.99813,0.00187
0,0.0,0.99621,0.00379
0,0.0,0.99788,0.00212
0,0.0,0.99813,0.00187
0,0.0,0.99666,0.00334
0,0.0,0.99762,0.00238
0,0.0,0.99686,0.00314
0,0.0,0.99798,0.00202
0,0.0,0.99527,0.00473
0,0.0,0.99637,0.00363
0,0.0,0.99762,0.00238
0,0.0,0.99813,0.00187
0,0.0,0.99459,0.00541
0,0.0,0.99792,0.00208
0,0.0,0.99818,0.00182
0,0.0,0.99722,0.00278
0,0.0,0.99805,0.00195
0,0.0,0.98784,0.01216
0,0.0,0.99507,0.00493
0,0.0,0.99762,0.00238
0,0.0,0.99794,0.00206
0,0.0,0.99742,0.00258
0,0.0,0.99813,0.00187
0,0.0,0.99783,0.00217
0,0.0,0.99624,0.00376
0,0.0,0.99786,0.00214
0,0.0,0.99262,0.00738
0,0.0,0.99804,0.00196
0,0.0,0.99734,0.00266
1,1.0,0.04204,0.95796
0,0.0,0.99796,0.00204
0,0.0,0.99815,0.00185
0,0.0,0.99146,0.00854
0,0.0,0.6528,0.3472
0,0.0,0.99006,0.00994
0,0.0,0.99804,0.00196
0,0.0,0.99788,0.00212
0,0.0,0.99766,0.00234
0,0.0,0.99585,0.00415
0,0.0,0.99776,0.00224
1,1.0,0.15508,0.84492
0,0.0,0.99807,0.00193
0,0.0,0.99691,0.00309
0,0.0,0.99197,0.00803
0,0.0,0.99694,0.00306
0,0.0,0.99789,0.00211
0,0.0,0.99821,0.00179
0,0.0,0.93455,0.06545
0,0.0,0.99635,0.00365
0,0.0,0.99814,0.00186
0,0.0,0.99809,0.00191
0,0.0,0.99693,0.00307
0,0.0,0.99692,0.00308
1,1.0,0.10594,0.89406
1,1.0,0.00575,0.99425
0,0.0,0.99713,0.00287
0,0.0,0.99819,0.00181
0,0.0,0.99801,0.00199
0,0.0,0.99808,0.00192
0,0.0,0.99732,0.00268
0,0.0,0.99752,0.00248
0,0.0,0.99818,0.00182
0,0.0,0.9975,0.0025
0,0.0,0.99721,0.00279
0,0.0,0.93508,0.06492
0,0.0,0.99659,0.00341
0,0.0,0.99712,0.00288
0,0.0,0.99701,0.00298
0,0.0,0.99727,0.00273
0,0.0,0.99816,0.00184
0,0.0,0.99773,0.00227
0,0.0,0.99779,0.00221
0,0.0,0.99795,0.00205
0,0.0,0.99768,0.00232
1,1.0,0.02443,0.97557
0,0.0,0.99696,0.00304
1,1.0,0.01304,0.98696
0,0.0,0.99311,0.00689
1,1.0,0.00571,0.99429
0,0.0,0.99792,0.00208
0,0.0,0.99802,0.00198
0,0.0,0.99709,0.00291
0,0.0,0.99764,0.00236
1,1.0,0.02042,0.97958
0,0.0,0.99613,0.00387
0,0.0,0.99766,0.00234
0,0.0,0.98949,0.01051
0,0.0,0.99803,0.00197
0,0.0,0.9978,0.0022
0,0.0,0.99785,0.00215
0,0.0,0.99719,0.00281
0,0.0,0.99809,0.00191
0,0.0,0.99757,0.00243
0,0.0,0.99691,0.00309
