y_true,y_pred,no toxic,toxic
0,0.0,0.99964,0.00036
0,0.0,0.9994,0.0006
0,0.0,0.99894,0.00106
0,0.0,0.99576,0.00424
0,0.0,0.99626,0.00374
0,0.0,0.9993,0.0007
0,0.0,0.99816,0.00184
0,0.0,0.99692,0.00308
0,0.0,0.9984,0.0016
0,0.0,0.9974,0.0026
1,1.0,0.00484,0.99516
0,0.0,0.99916,0.00084
0,0.0,0.99516,0.00484
1,1.0,0.13682,0.86318
0,0.0,0.99908,0.00092
0,0.0,0.999,0.001
0,0.0,0.99507,0.00493
0,0.0,0.99432,0.00568
0,0.0,0.98854,0.01146
0,0.0,0.99675,0.00325
0,0.0,0.99684,0.00316
0,0.0,0.99726,0.00274
0,0.0,0.99862,0.00138
0,0.0,0.9954,0.0046
0,0.0,0.98327,0.01673
0,0.0,0.99629,0.00371
0,0.0,0.99971,0.00029
0,0.0,0.99805,0.00195
0,0.0,0.99763,0.00237
0,0.0,0.98363,0.01637
0,0.0,0.99882,0.00118
0,0.0,0.9981,0.0019
0,0.0,0.99704,0.00296
0,0.0,0.99624,0.00376
1,1.0,0.24222,0.75778
0,0.0,0.98594,0.01406
0,0.0,0.99768,0.00232
0,0.0,0.99822,0.00178
0,0.0,0.99916,0.00084
1,0.0,0.93618,0.06382
1,1.0,0.00677,0.99323
1,1.0,0.02339,0.97661
0,0.0,0.99746,0.00254
0,0.0,0.99581,0.00419
0,0.0,0.99399,0.00601
0,0.0,0.99768,0.00232
1,0.0,0.97019,0.02981
0,0.0,0.99896,0.00104
0,0.0,0.9982,0.0018
1,0.0,0.60766,0.39234
1,1.0,0.16554,0.83446
0,0.0,0.99685,0.00315
0,0.0,0.99849,0.00151
0,0.0,0.95786,0.04214
1,1.0,0.01393,0.98607
0,0.0,0.99938,0.00062
1,1.0,0.0359,0.9641
0,0.0,0.99852,0.00148
0,0.0,0.99911,0.00089
1,1.0,0.0462,0.9538
1,1.0,0.00471,0.99529
0,0.0,0.99958,0.00042
0,0.0,0.99948,0.00052
0,0.0,0.99852,0.00148
0,0.0,0.99462,0.00538
0,0.0,0.99796,0.00204
0,0.0,0.9972,0.0028
0,0.0,0.92526,0.07474
0,0.0,0.99857,0.00143
0,0.0,0.99807,0.00193
0,0.0,0.99333,0.00667
0,0.0,0.99844,0.00156
0,0.0,0.99956,0.00044
0,0.0,0.99743,0.00257
0,0.0,0.99766,0.00234
0,0.0,0.99901,0.00099
0,0.0,0.97526,0.02474
0,0.0,0.99804,0.00196
1,1.0,0.03554,0.96446
0,0.0,0.99898,0.00102
0,0.0,0.99832,0.00168
0,0.0,0.99753,0.00247
1,1.0,0.0746,0.9254
1,1.0,0.0459,0.9541
0,0.0,0.99556,0.00443
0,0.0,0.99954,0.00046
0,0.0,0.97154,0.02846
0,0.0,0.99772,0.00228
0,0.0,0.99634,0.00366
0,0.0,0.99854,0.00146
0,0.0,0.99777,0.00223
0,0.0,0.99846,0.00154
0,0.0,0.99904,0.00096
0,0.0,0.99831,0.00169
0,0.0,0.99932,0.00068
0,0.0,0.99905,0.00094
1,1.0,0.10649,0.89351
0,0.0,0.99671,0.00329
1,1.0,0.11384,0.88616
0,0.0,0.99733,0.00267
0,0.0,0.99841,0.00159
0,0.0,0.80326,0.19674
0,0.0,0.99729,0.00271
0,0.0,0.99942,0.00058
0,0.0,0.99957,0.00043
0,0.0,0.99818,0.00182
0,0.0,0.98952,0.01048
0,0.0,0.99754,0.00246
0,0.0,0.99034,0.00966
0,0.0,0.99227,0.00773
0,0.0,0.99712,0.00288
0,0.0,0.99961,0.00039
0,0.0,0.99955,0.00045
1,1.0,0.18808,0.81192
0,0.0,0.99947,0.00053
0,0.0,0.87455,0.12545
0,0.0,0.9993,0.0007
0,0.0,0.99881,0.00119
0,0.0,0.99776,0.00224
0,0.0,0.99876,0.00124
1,1.0,0.02465,0.97535
1,1.0,0.05202,0.94798
0,0.0,0.99534,0.00466
0,0.0,0.99821,0.00179
0,0.0,0.99051,0.00949
1,1.0,0.0112,0.9888
0,0.0,0.99702,0.00298
1,1.0,0.04462,0.95538
0,0.0,0.9977,0.0023
0,0.0,0.99897,0.00103
0,0.0,0.99876,0.00124
0,0.0,0.99857,0.00143
1,0.0,0.96162,0.03838
1,1.0,0.20685,0.79315
0,0.0,0.99771,0.00229
0,0.0,0.99957,0.00043
1,1.0,0.30967,0.69033
0,0.0,0.99318,0.00682
0,0.0,0.99413,0.00587
0,0.0,0.99896,0.00104
0,0.0,0.99959,0.00041
0,0.0,0.9986,0.0014
0,0.0,0.99927,0.00073
0,0.0,0.9975,0.0025
0,0.0,0.98719,0.01281
0,0.0,0.99915,0.00085
0,0.0,0.99939,0.00061
0,0.0,0.99108,0.00892
0,0.0,0.99968,0.00032
1,1.0,0.14409,0.85591
0,0.0,0.99753,0.00247
0,0.0,0.99963,0.00037
0,0.0,0.99791,0.00209
0,0.0,0.99408,0.00592
0,0.0,0.99199,0.00801
0,0.0,0.99774,0.00226
1,1.0,0.07285,0.92715
0,0.0,0.99895,0.00105
0,0.0,0.99375,0.00625
1,1.0,0.03387,0.96613
1,1.0,0.06249,0.93751
0,0.0,0.99732,0.00268
0,0.0,0.99904,0.00096
0,0.0,0.99941,0.00059
0,0.0,0.99368,0.00632
0,0.0,0.99823,0.00177
0,0.0,0.99968,0.00032
0,0.0,0.99765,0.00235
0,0.0,0.99852,0.00148
1,0.0,0.99602,0.00398
1,1.0,0.0774,0.9226
0,0.0,0.99925,0.00075
0,0.0,0.99743,0.00257
0,0.0,0.99898,0.00102
1,1.0,0.00874,0.99126
0,0.0,0.99383,0.00617
0,0.0,0.99625,0.00375
0,0.0,0.99674,0.00326
0,0.0,0.99823,0.00177
0,0.0,0.99923,0.00077
0,0.0,0.99757,0.00243
0,0.0,0.99639,0.00361
0,0.0,0.99672,0.00328
0,0.0,0.99067,0.00933
0,0.0,0.9979,0.0021
0,0.0,0.99191,0.00809
1,1.0,0.00293,0.99707
0,0.0,0.99922,0.00078
0,0.0,0.99849,0.00151
0,0.0,0.99747,0.00253
0,0.0,0.99724,0.00276
0,0.0,0.99814,0.00186
1,0.0,0.9394,0.0606
0,0.0,0.99876,0.00124
0,0.0,0.99811,0.00189
0,0.0,0.9993,0.0007
0,0.0,0.99927,0.00073
0,0.0,0.99794,0.00206
0,0.0,0.99883,0.00117
0,0.0,0.99869,0.00131
1,1.0,0.01842,0.98158
0,0.0,0.9972,0.0028
0,0.0,0.99254,0.00746
0,0.0,0.99969,0.00031
0,0.0,0.99886,0.00114
0,0.0,0.99641,0.00359
1,1.0,0.03514,0.96486
0,0.0,0.99936,0.00064
1,1.0,0.05929,0.94071
0,0.0,0.99796,0.00204
0,0.0,0.99778,0.00222
0,0.0,0.99855,0.00145
0,0.0,0.99725,0.00275
0,0.0,0.99764,0.00236
1,1.0,0.02704,0.97296
0,0.0,0.99694,0.00306
0,0.0,0.9987,0.0013
1,1.0,0.04646,0.95354
0,0.0,0.99835,0.00165
1,1.0,0.12803,0.87197
0,0.0,0.99823,0.00177
0,0.0,0.99391,0.00609
0,0.0,0.99402,0.00598
0,0.0,0.99973,0.00027
1,1.0,0.04336,0.95664
0,0.0,0.99647,0.00353
1,1.0,0.08305,0.91695
0,0.0,0.99865,0.00135
1,1.0,0.01898,0.98102
0,0.0,0.99894,0.00106
0,0.0,0.99908,0.00092
0,0.0,0.99262,0.00738
0,0.0,0.99848,0.00152
1,1.0,0.03797,0.96203
0,0.0,0.99931,0.00069
1,0.0,0.94981,0.05019
0,0.0,0.99899,0.00101
0,0.0,0.99443,0.00557
0,0.0,0.99621,0.00379
0,0.0,0.99673,0.00327
0,0.0,0.99617,0.00383
0,0.0,0.99701,0.00299
1,1.0,0.03031,0.96969
0,0.0,0.99827,0.00173
0,0.0,0.99969,0.00031
1,0.0,0.61701,0.38299
0,0.0,0.99521,0.00479
1,0.0,0.95878,0.04122
0,0.0,0.99918,0.00082
1,1.0,0.08132,0.91868
0,0.0,0.99185,0.00815
0,0.0,0.99088,0.00912
0,0.0,0.99487,0.00513
1,0.0,0.99017,0.00983
0,0.0,0.99804,0.00196
0,0.0,0.99234,0.00766
0,0.0,0.99944,0.00056
0,0.0,0.99762,0.00238
0,0.0,0.99915,0.00085
0,0.0,0.99689,0.00311
0,0.0,0.99954,0.00046
0,0.0,0.99902,0.00098
1,1.0,0.00417,0.99583
0,0.0,0.99788,0.00212
0,0.0,0.96597,0.03403
0,0.0,0.99514,0.00486
0,0.0,0.99943,0.00057
1,1.0,0.06011,0.93989
1,1.0,0.01039,0.98961
0,0.0,0.99649,0.00351
0,0.0,0.99919,0.00081
0,0.0,0.99601,0.00399
0,0.0,0.99558,0.00442
1,1.0,0.22434,0.77566
1,1.0,0.34148,0.65852
0,0.0,0.99775,0.00225
0,0.0,0.99455,0.00545
0,0.0,0.99808,0.00192
0,0.0,0.99667,0.00333
1,1.0,0.04228,0.95772
0,0.0,0.99544,0.00456
0,0.0,0.99891,0.00109
0,0.0,0.99845,0.00155
1,0.0,0.90412,0.09588
0,0.0,0.99775,0.00225
0,0.0,0.99894,0.00106
0,0.0,0.99878,0.00122
0,0.0,0.99887,0.00113
0,0.0,0.99037,0.00963
0,0.0,0.99945,0.00055
0,0.0,0.9914,0.0086
0,0.0,0.99792,0.00208
0,0.0,0.99803,0.00198
0,0.0,0.9995,0.0005
0,0.0,0.99744,0.00256
0,0.0,0.99644,0.00356
0,0.0,0.99971,0.00029
0,0.0,0.9996,0.0004
0,0.0,0.99856,0.00144
1,0.0,0.57806,0.42194
1,1.0,0.06461,0.93539
0,0.0,0.99656,0.00344
0,0.0,0.99658,0.00342
0,0.0,0.99826,0.00174
1,1.0,0.08973,0.91027
0,0.0,0.99833,0.00167
1,1.0,0.00416,0.99584
0,0.0,0.99878,0.00122
0,0.0,0.99885,0.00115
0,0.0,0.99761,0.00239
0,0.0,0.99927,0.00073
0,0.0,0.99957,0.00043
0,0.0,0.99968,0.00032
0,0.0,0.99846,0.00154
0,0.0,0.99881,0.00119
0,0.0,0.99781,0.00219
0,0.0,0.99879,0.00121
0,0.0,0.99905,0.00095
0,0.0,0.99923,0.00077
0,0.0,0.99904,0.00096
0,0.0,0.99861,0.00139
0,0.0,0.99841,0.00159
0,0.0,0.98928,0.01072
1,1.0,0.32529,0.67471
0,0.0,0.99736,0.00264
1,1.0,0.02178,0.97822
0,0.0,0.97998,0.02002
0,0.0,0.98745,0.01255
0,0.0,0.99558,0.00442
0,0.0,0.99972,0.00028
1,1.0,0.38111,0.61889
0,0.0,0.99876,0.00124
0,0.0,0.99812,0.00188
1,1.0,0.02144,0.97856
1,1.0,0.06706,0.93294
0,0.0,0.99862,0.00138
1,1.0,0.01749,0.98251
0,0.0,0.99703,0.00297
0,0.0,0.99973,0.00027
0,0.0,0.99447,0.00553
0,0.0,0.64296,0.35704
0,0.0,0.99551,0.00449
0,0.0,0.99881,0.00119
1,1.0,0.00691,0.99309
0,0.0,0.96074,0.03926
0,0.0,0.99798,0.00202
0,0.0,0.99794,0.00206
0,0.0,0.99789,0.00211
0,0.0,0.99969,0.00031
0,0.0,0.99815,0.00185
1,1.0,0.33396,0.66604
1,1.0,0.04499,0.95501
1,1.0,0.01601,0.98399
1,1.0,0.00885,0.99115
1,1.0,0.13721,0.86279
0,0.0,0.99753,0.00247
0,0.0,0.99654,0.00346
1,1.0,0.02656,0.97344
0,0.0,0.9926,0.0074
1,1.0,0.13053,0.86947
1,1.0,0.2312,0.7688
0,0.0,0.9984,0.0016
0,0.0,0.99354,0.00646
1,1.0,0.03291,0.96709
0,0.0,0.9734,0.0266
0,0.0,0.9979,0.0021
0,0.0,0.99708,0.00292
0,0.0,0.99668,0.00332
0,0.0,0.99927,0.00073
0,0.0,0.99958,0.00042
0,0.0,0.99681,0.00319
0,0.0,0.99825,0.00175
1,1.0,0.45692,0.54308
0,0.0,0.99551,0.00449
0,0.0,0.9974,0.0026
0,0.0,0.99865,0.00135
0,0.0,0.99453,0.00547
0,0.0,0.99949,0.00051
0,0.0,0.99711,0.00289
0,0.0,0.99834,0.00166
0,0.0,0.99888,0.00112
1,1.0,0.11687,0.88313
0,0.0,0.99836,0.00164
0,0.0,0.99893,0.00107
0,0.0,0.98973,0.01027
0,0.0,0.99665,0.00335
0,0.0,0.99645,0.00355
0,0.0,0.99848,0.00152
0,0.0,0.99733,0.00267
0,0.0,0.99794,0.00206
0,0.0,0.9987,0.0013
0,1.0,0.1207,0.8793
0,0.0,0.99887,0.00113
0,0.0,0.99952,0.00048
0,0.0,0.99851,0.00149
0,0.0,0.99694,0.00306
0,0.0,0.99973,0.00027
0,0.0,0.99023,0.00977
0,0.0,0.9105,0.0895
0,0.0,0.99722,0.00278
0,0.0,0.99728,0.00272
0,0.0,0.9977,0.0023
0,0.0,0.99953,0.00047
0,0.0,0.99906,0.00094
0,0.0,0.99971,0.00029
0,0.0,0.99456,0.00544
0,0.0,0.9996,0.0004
0,0.0,0.999,0.001
1,0.0,0.56534,0.43466
0,0.0,0.99465,0.00535
0,0.0,0.99833,0.00167
0,0.0,0.99811,0.00189
0,0.0,0.99713,0.00287
0,0.0,0.99942,0.00058
1,1.0,0.00653,0.99347
0,0.0,0.99784,0.00216
0,0.0,0.9984,0.0016
0,0.0,0.99577,0.00423
0,0.0,0.99774,0.00226
1,0.0,0.99451,0.00549
0,0.0,0.99882,0.00118
1,1.0,0.03169,0.96831
0,0.0,0.99657,0.00343
1,1.0,0.08629,0.91371
0,0.0,0.99624,0.00376
1,0.0,0.76564,0.23436
0,0.0,0.99794,0.00206
0,0.0,0.99966,0.00034
0,0.0,0.99723,0.00277
0,0.0,0.99915,0.00085
0,0.0,0.99937,0.00063
0,0.0,0.99632,0.00368
0,0.0,0.99785,0.00215
0,0.0,0.99869,0.00131
0,0.0,0.99946,0.00054
1,1.0,0.04926,0.95074
1,1.0,0.2534,0.7466
0,0.0,0.99969,0.00031
1,0.0,0.98079,0.01921
0,0.0,0.99608,0.00392
0,0.0,0.99868,0.00132
1,1.0,0.02706,0.97294
0,0.0,0.9985,0.0015
0,0.0,0.99258,0.00742
0,0.0,0.9965,0.0035
0,0.0,0.99918,0.00082
0,0.0,0.99912,0.00088
0,0.0,0.99856,0.00144
0,0.0,0.99773,0.00227
0,0.0,0.99805,0.00195
0,0.0,0.99534,0.00466
0,0.0,0.99839,0.00161
1,1.0,0.06756,0.93244
0,0.0,0.99927,0.00073
0,0.0,0.99517,0.00483
0,0.0,0.99754,0.00246
0,0.0,0.99915,0.00085
0,0.0,0.9986,0.0014
1,1.0,0.00589,0.99411
1,1.0,0.10265,0.89735
0,0.0,0.99942,0.00058
0,0.0,0.99702,0.00298
0,0.0,0.99911,0.00089
1,1.0,0.11186,0.88814
0,0.0,0.98901,0.01099
0,0.0,0.99464,0.00536
0,0.0,0.9974,0.0026
0,0.0,0.99861,0.00139
0,0.0,0.99895,0.00105
0,0.0,0.99685,0.00315
0,0.0,0.99668,0.00332
0,0.0,0.99334,0.00666
1,1.0,0.01631,0.98369
0,0.0,0.99832,0.00168
1,1.0,0.31745,0.68255
0,0.0,0.99557,0.00443
0,0.0,0.99748,0.00252
0,0.0,0.93929,0.06071
0,0.0,0.99554,0.00446
0,0.0,0.98817,0.01183
0,0.0,0.99937,0.00063
0,0.0,0.99938,0.00062
0,0.0,0.99892,0.00108
0,0.0,0.99618,0.00382
0,0.0,0.99655,0.00345
1,1.0,0.01505,0.98495
1,1.0,0.01749,0.98251
0,0.0,0.99846,0.00154
0,0.0,0.99885,0.00115
0,0.0,0.99915,0.00085
0,0.0,0.92916,0.07084
0,0.0,0.99872,0.00128
0,0.0,0.99718,0.00282
0,0.0,0.99538,0.00462
0,0.0,0.99903,0.00097
0,0.0,0.996,0.004
0,0.0,0.99645,0.00355
0,0.0,0.99787,0.00213
1,0.0,0.9609,0.0391
0,0.0,0.97001,0.02999
1,1.0,0.08648,0.91352
0,0.0,0.99872,0.00128
0,0.0,0.99894,0.00106
0,0.0,0.99848,0.00152
0,0.0,0.99558,0.00442
0,0.0,0.9933,0.0067
0,0.0,0.99623,0.00377
0,0.0,0.99953,0.00047
0,0.0,0.99746,0.00254
0,0.0,0.9921,0.0079
0,0.0,0.99697,0.00303
0,0.0,0.99724,0.00276
0,0.0,0.9972,0.0028
0,0.0,0.99915,0.00085
0,0.0,0.99909,0.00091
0,0.0,0.9978,0.0022
0,0.0,0.99355,0.00645
1,0.0,0.99428,0.00572
1,1.0,0.08774,0.91226
0,0.0,0.99856,0.00144
0,0.0,0.99957,0.00043
0,0.0,0.99904,0.00096
0,0.0,0.99309,0.00691
0,0.0,0.99942,0.00058
0,0.0,0.99879,0.00121
0,0.0,0.99908,0.00092
0,0.0,0.99683,0.00317
0,0.0,0.99939,0.00061
0,0.0,0.99696,0.00304
0,0.0,0.99911,0.00089
0,0.0,0.99893,0.00107
0,0.0,0.99894,0.00106
1,1.0,0.03114,0.96886
0,0.0,0.99904,0.00096
1,1.0,0.36781,0.63219
0,0.0,0.99686,0.00314
1,0.0,0.81679,0.18321
1,1.0,0.0326,0.9674
0,0.0,0.99135,0.00865
0,0.0,0.99765,0.00235
0,0.0,0.99963,0.00037
0,0.0,0.99855,0.00145
0,0.0,0.99789,0.00211
0,0.0,0.98563,0.01437
0,0.0,0.99764,0.00236
0,0.0,0.99765,0.00235
0,0.0,0.9936,0.0064
0,0.0,0.99628,0.00372
0,0.0,0.99855,0.00145
0,0.0,0.99942,0.00058
0,0.0,0.99911,0.00089
0,0.0,0.99783,0.00217
0,0.0,0.99892,0.00108
0,0.0,0.99732,0.00268
0,0.0,0.98548,0.01452
0,0.0,0.99793,0.00207
0,0.0,0.99782,0.00218
0,0.0,0.99456,0.00544
0,0.0,0.97846,0.02154
1,1.0,0.01049,0.98951
0,0.0,0.96466,0.03534
0,0.0,0.99616,0.00384
0,0.0,0.98475,0.01525
1,0.0,0.98111,0.01889
0,0.0,0.98882,0.01118
0,0.0,0.99564,0.00436
0,0.0,0.99302,0.00698
0,0.0,0.97036,0.02964
0,0.0,0.99793,0.00207
0,0.0,0.99854,0.00146
0,0.0,0.99884,0.00116
0,0.0,0.99751,0.00249
0,0.0,0.96689,0.03311
0,0.0,0.99768,0.00232
0,0.0,0.99835,0.00165
0,0.0,0.99918,0.00082
0,0.0,0.99622,0.00378
0,0.0,0.99487,0.00513
0,0.0,0.99973,0.00027
0,0.0,0.99087,0.00913
0,0.0,0.99698,0.00302
0,0.0,0.98746,0.01254
0,0.0,0.95537,0.04463
0,0.0,0.93742,0.06258
0,0.0,0.9993,0.0007
0,0.0,0.99935,0.00065
0,0.0,0.99915,0.00085
0,0.0,0.9989,0.0011
0,0.0,0.99511,0.00489
0,0.0,0.99745,0.00255
1,1.0,0.23245,0.76755
0,0.0,0.999,0.001
0,0.0,0.99529,0.00471
0,0.0,0.9976,0.0024
0,0.0,0.99614,0.00386
1,1.0,0.07379,0.92621
0,0.0,0.99747,0.00253
1,1.0,0.02299,0.97701
0,0.0,0.99868,0.00132
0,0.0,0.99909,0.00091
0,0.0,0.96169,0.03831
0,0.0,0.99831,0.00169
0,0.0,0.99174,0.00826
0,0.0,0.99689,0.00311
0,0.0,0.99715,0.00285
0,0.0,0.99914,0.00086
0,0.0,0.99853,0.00147
0,0.0,0.99173,0.00827
0,0.0,0.99907,0.00093
0,0.0,0.99834,0.00166
0,0.0,0.99595,0.00405
0,0.0,0.99578,0.00422
0,0.0,0.98088,0.01912
0,0.0,0.98992,0.01008
1,1.0,0.03155,0.96845
1,1.0,0.01736,0.98264
0,0.0,0.99954,0.00046
0,0.0,0.99583,0.00417
0,0.0,0.99489,0.00511
0,0.0,0.99693,0.00307
1,1.0,0.0875,0.9125
0,0.0,0.98639,0.01361
0,0.0,0.99916,0.00084
0,0.0,0.99854,0.00146
0,0.0,0.99839,0.00161
0,0.0,0.99893,0.00107
0,0.0,0.9975,0.0025
1,0.0,0.9617,0.0383
0,0.0,0.9997,0.0003
0,0.0,0.99952,0.00048
0,0.0,0.99971,0.00029
0,0.0,0.99966,0.00034
0,1.0,0.16527,0.83473
0,0.0,0.99652,0.00348
0,0.0,0.99129,0.00871
0,0.0,0.98685,0.01315
0,0.0,0.99627,0.00373
1,1.0,0.08012,0.91988
0,0.0,0.99825,0.00175
0,0.0,0.99945,0.00055
0,0.0,0.99264,0.00736
0,0.0,0.99839,0.00161
0,0.0,0.996,0.004
0,0.0,0.99593,0.00407
0,0.0,0.99662,0.00338
0,0.0,0.99909,0.00091
0,0.0,0.99754,0.00246
1,0.0,0.63132,0.36868
0,0.0,0.99905,0.00095
0,0.0,0.99412,0.00588
1,1.0,0.09049,0.90951
0,0.0,0.99875,0.00125
1,1.0,0.10031,0.89969
0,0.0,0.99757,0.00243
0,0.0,0.99819,0.00181
1,1.0,0.02218,0.97782
0,0.0,0.99765,0.00235
0,0.0,0.99766,0.00234
0,0.0,0.99771,0.00229
0,0.0,0.99769,0.00231
0,0.0,0.99906,0.00094
0,0.0,0.99681,0.00319
0,0.0,0.99909,0.00091
1,1.0,0.06011,0.93989
0,0.0,0.99902,0.00098
0,0.0,0.99449,0.00551
0,0.0,0.99952,0.00048
1,1.0,0.03124,0.96876
0,0.0,0.99809,0.00191
0,0.0,0.99505,0.00495
0,0.0,0.99833,0.00167
0,0.0,0.99534,0.00466
0,0.0,0.9997,0.0003
0,0.0,0.99798,0.00202
0,0.0,0.99911,0.00089
1,1.0,0.06221,0.93779
0,0.0,0.99811,0.00189
0,0.0,0.99772,0.00228
0,0.0,0.99882,0.00118
0,0.0,0.99676,0.00324
0,0.0,0.99854,0.00146
0,0.0,0.99793,0.00207
0,0.0,0.99276,0.00724
0,0.0,0.99893,0.00107
0,0.0,0.99839,0.00161
0,0.0,0.999,0.001
1,0.0,0.57958,0.42042
0,0.0,0.96429,0.03571
1,1.0,0.0166,0.9834
0,0.0,0.99336,0.00664
1,1.0,0.10736,0.89264
0,0.0,0.99496,0.00504
0,0.0,0.9996,0.0004
0,0.0,0.98872,0.01128
1,1.0,0.46244,0.53756
0,0.0,0.99809,0.00191
0,0.0,0.99709,0.00291
1,0.0,0.83825,0.16175
0,0.0,0.99822,0.00178
0,0.0,0.99968,0.00032
0,0.0,0.99784,0.00216
1,1.0,0.00482,0.99518
0,0.0,0.9913,0.0087
0,0.0,0.99805,0.00195
0,0.0,0.99964,0.00036
0,0.0,0.99529,0.00471
0,0.0,0.99294,0.00706
0,0.0,0.99629,0.00371
1,1.0,0.03976,0.96024
0,0.0,0.99945,0.00055
0,0.0,0.9988,0.0012
0,0.0,0.99722,0.00278
0,0.0,0.99944,0.00056
0,0.0,0.99786,0.00214
1,1.0,0.0592,0.9408
0,0.0,0.99634,0.00366
0,0.0,0.98194,0.01806
1,1.0,0.03951,0.96049
0,0.0,0.99826,0.00174
0,0.0,0.99339,0.00661
0,0.0,0.99895,0.00105
0,0.0,0.99586,0.00414
0,0.0,0.99869,0.00131
0,0.0,0.99539,0.00461
0,0.0,0.99779,0.00221
0,0.0,0.99923,0.00077
0,0.0,0.99933,0.00067
0,0.0,0.9987,0.0013
0,0.0,0.99822,0.00178
0,0.0,0.99778,0.00222
0,0.0,0.99805,0.00195
1,1.0,0.13169,0.86831
0,1.0,0.05837,0.94163
0,0.0,0.98836,0.01164
0,0.0,0.99829,0.00171
0,0.0,0.99834,0.00166
0,0.0,0.99743,0.00257
0,0.0,0.9898,0.0102
0,0.0,0.99759,0.00241
0,0.0,0.99839,0.00161
0,0.0,0.99972,0.00028
0,0.0,0.99936,0.00064
0,0.0,0.96638,0.03362
0,0.0,0.99813,0.00187
1,0.0,0.99022,0.00978
0,0.0,0.99817,0.00183
0,0.0,0.99906,0.00094
0,0.0,0.95478,0.04522
0,0.0,0.99866,0.00134
0,0.0,0.99865,0.00135
0,0.0,0.9997,0.0003
1,1.0,0.0212,0.9788
0,0.0,0.99894,0.00106
0,0.0,0.88244,0.11756
0,0.0,0.99848,0.00152
0,0.0,0.99618,0.00382
0,0.0,0.53816,0.46184
0,0.0,0.99966,0.00034
0,0.0,0.99628,0.00372
0,0.0,0.99039,0.00961
0,0.0,0.99807,0.00193
0,0.0,0.96293,0.03707
0,0.0,0.99266,0.00734
0,0.0,0.99926,0.00074
0,0.0,0.99799,0.00201
0,0.0,0.99857,0.00143
1,0.0,0.91488,0.08512
0,0.0,0.99876,0.00124
1,0.0,0.51162,0.48838
0,0.0,0.99173,0.00827
0,0.0,0.99961,0.00039
0,0.0,0.99877,0.00123
0,0.0,0.99847,0.00153
0,0.0,0.99288,0.00712
0,0.0,0.99554,0.00446
0,0.0,0.99783,0.00217
0,0.0,0.99313,0.00687
0,0.0,0.99176,0.00824
0,0.0,0.99387,0.00613
0,0.0,0.9964,0.0036
0,0.0,0.99792,0.00208
1,1.0,0.06221,0.93779
0,0.0,0.99945,0.00055
0,0.0,0.99877,0.00123
1,1.0,0.20204,0.79796
0,0.0,0.99625,0.00375
0,0.0,0.99875,0.00125
0,0.0,0.99805,0.00195
0,0.0,0.99964,0.00036
0,0.0,0.998,0.002
0,0.0,0.99825,0.00175
0,0.0,0.99371,0.00629
0,0.0,0.99897,0.00103
0,0.0,0.99787,0.00213
0,0.0,0.99882,0.00118
0,0.0,0.99516,0.00484
0,0.0,0.9953,0.0047
0,0.0,0.99855,0.00145
0,0.0,0.99442,0.00558
0,0.0,0.99968,0.00032
0,0.0,0.98829,0.01171
0,0.0,0.99904,0.00096
0,0.0,0.99633,0.00367
0,0.0,0.93708,0.06292
0,0.0,0.99846,0.00154
0,0.0,0.99865,0.00135
0,0.0,0.99944,0.00056
0,0.0,0.99231,0.00769
0,0.0,0.98616,0.01384
0,0.0,0.9967,0.0033
0,0.0,0.96092,0.03908
1,1.0,0.08411,0.91589
0,0.0,0.99863,0.00137
0,0.0,0.99064,0.00936
0,0.0,0.99879,0.00121
0,0.0,0.99638,0.00362
0,0.0,0.99898,0.00102
0,0.0,0.99694,0.00306
0,0.0,0.93714,0.06286
0,0.0,0.998,0.002
0,0.0,0.99527,0.00473
0,0.0,0.99735,0.00265
0,0.0,0.99567,0.00433
0,0.0,0.999,0.001
0,0.0,0.99725,0.00275
0,0.0,0.9973,0.0027
1,1.0,0.02492,0.97508
0,0.0,0.99933,0.00067
1,1.0,0.08147,0.91853
0,0.0,0.99874,0.00126
1,1.0,0.01177,0.98823
0,0.0,0.99792,0.00208
0,0.0,0.99709,0.00291
0,0.0,0.99653,0.00347
0,0.0,0.99974,0.00026
0,0.0,0.99783,0.00217
0,0.0,0.89288,0.10712
0,0.0,0.99837,0.00163
0,0.0,0.99919,0.00081
0,0.0,0.99946,0.00054
1,1.0,0.05369,0.94631
1,1.0,0.05016,0.94984
0,0.0,0.99889,0.00111
0,0.0,0.99355,0.00645
0,0.0,0.9995,0.0005
0,0.0,0.99882,0.00118
0,0.0,0.99884,0.00116
0,0.0,0.99719,0.00281
0,0.0,0.99736,0.00264
0,0.0,0.99857,0.00143
0,0.0,0.99314,0.00686
0,0.0,0.9693,0.0307
0,0.0,0.99963,0.00037
0,0.0,0.99964,0.00036
0,0.0,0.99827,0.00173
0,0.0,0.99474,0.00526
0,0.0,0.80674,0.19326
0,0.0,0.997,0.003
0,0.0,0.99831,0.00169
0,0.0,0.99879,0.00121
0,0.0,0.99919,0.00081
0,0.0,0.999,0.001
0,0.0,0.99672,0.00328
0,0.0,0.99654,0.00346
0,0.0,0.99737,0.00263
0,0.0,0.99896,0.00104
0,0.0,0.99503,0.00497
0,0.0,0.99741,0.00259
0,0.0,0.99669,0.00331
0,0.0,0.99771,0.00229
0,0.0,0.99477,0.00523
0,0.0,0.99849,0.00151
0,0.0,0.99085,0.00915
1,0.0,0.9351,0.0649
0,0.0,0.99862,0.00138
